_Id;Amparo Legal;Ano;Descricao Infracao;Escopo Autuacao;Mes;Quantidade Autos;Uf
6407641B305A576376E6F4CA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;NOVEMBRO;201;GO
6407641B305A576376E6F4CB;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;143;MG
6407641B305A576376E6F4CC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;NOVEMBRO;169;MG
6407641B305A576376E6F4CE;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;NOVEMBRO;40;MT
6407641B305A576376E6F4CF;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;99;MT
6407641B305A576376E6F4D0;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;NOVEMBRO;287;MT
6407641B305A576376E6F4D5;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;411;RJ
6407641B305A576376E6F4D9;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;NOVEMBRO;234;RS
6407641B305A576376E6F4DD;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;NOVEMBRO;171;SP
6407641B305A576376E6F4DE;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;190;SP
6407641B305A576376E6F4E0;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;1;ES
6407641B305A576376E6F4E5;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;1;RJ
6407641B305A576376E6F4EE;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2021;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;DEZEMBRO;851;SP
6407641B305A576376E6F4EF;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;DEZEMBRO;5;BA
6407641B305A576376E6F4F8;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;609;MG
6407641B305A576376E6F4FB;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;232;MT
6407641B305A576376E6F505;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;160;SC
6407641B305A576376E6F506;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;DEZEMBRO;176;SC
6407641B305A576376E6F508;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;149;SP
6407641B305A576376E6F509;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2021;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;197;SP
6407641B305A576376E6F50F;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;JANEIRO;1;SC
6407641B305A576376E6F511;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;JANEIRO;678;GO
6407641B305A576376E6F518;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JANEIRO;238;ES
6407641B305A576376E6F51A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;JANEIRO;159;GO
6407641B305A576376E6F51C;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JANEIRO;221;MG
6407641B305A576376E6F51D;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;JANEIRO;224;MG
6407641B305A576376E6F52E;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JANEIRO;99;SP
6407641B305A576376E6F534;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;FEVEREIRO;5;RJ
6407641B305A576376E6F535;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;FEVEREIRO;1;SC
6407641B305A576376E6F538;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;FEVEREIRO;840;GO
6407641B305A576376E6F53B;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;FEVEREIRO;2939;RJ
6407641B305A576376E6F540;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;FEVEREIRO;296;ES
6407641B305A576376E6F542;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;FEVEREIRO;135;GO
6407641B305A576376E6F544;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;FEVEREIRO;222;MG
6407641B305A576376E6F545;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;FEVEREIRO;241;MG
6407641B305A576376E6F546;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;FEVEREIRO;770;MG
6407641B305A576376E6F548;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;FEVEREIRO;75;MT
6407641B305A576376E6F54A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;FEVEREIRO;319;RJ
6407641B305A576376E6F550;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;FEVEREIRO;96;SP
6407641B305A576376E6F552;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;FEVEREIRO;189;SP
6407641B305A576376E6F553;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;MARÇO;1;MG
6407641B305A576376E6F559;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;MARÇO;1;SC
6407641B305A576376E6F560;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;3;BA
6407641B305A576376E6F562;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;22;ES
6407641B305A576376E6F568;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MARÇO;290;MG
6407641B305A576376E6F569;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;MARÇO;1029;MG
6407641B305A576376E6F56A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;65;MT
6407641B305A576376E6F56D;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MARÇO;502;RJ
6407641B305A576376E6F570;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MARÇO;80;RS
6407641B305A576376E6F572;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;MARÇO;351;RS
6407641B305A576376E6F576;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MARÇO;90;SP
6407641B305A576376E6F584;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;ABRIL;2902;MT
6407641B305A576376E6F586;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;ABRIL;1626;SP
6407641B305A576376E6F587;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;ABRIL;1;BA
6407641B305A576376E6F58D;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;283;GO
6407641B305A576376E6F590;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;835;MG
6407641B305A576376E6F593;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;453;MT
6407641B305A576376E6F594;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;ABRIL;629;RJ
6407641B305A576376E6F599;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;414;RS
6407641B305A576376E6F59F;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;123;SP
6407641B305A576376E6F5A1;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;MAIO;8;MG
6407641B305A576376E6F5A3;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;MAIO;4;RJ
6407641B305A576376E6F5AA;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;MAIO;1206;SP
6407641B305A576376E6F5B5;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MAIO;69;MT
6407641B305A576376E6F5B7;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;MAIO;434;MT
6407641B305A576376E6F5B9;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MAIO;912;RJ
6407641B305A576376E6F5BD;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;MAIO;349;RS
6407641B305A576376E6F5BE;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MAIO;214;SC
6407641B305A576376E6F5C1;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MAIO;90;SP
6407641B305A576376E6F5C2;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MAIO;137;SP
6407641B305A576376E6F5C6;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;JUNHO;4;ES
6407641B305A576376E6F5C7;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;JUNHO;1;MG
6407641B305A576376E6F5CB;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;JUNHO;3;RJ
6407641B305A576376E6F5CD;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;JUNHO;2;RS
6407641B305A576376E6F5CF;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;JUNHO;1;SC
6407641B305A576376E6F5D0;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;JUNHO;2;SP
6407641B305A576376E6F5D4;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;JUNHO;1544;MT
6407641B305A576376E6F5D7;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;JUNHO;2;BA
6407641B305A576376E6F5D9;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JUNHO;232;ES
6407641B305A576376E6F5DA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;JUNHO;262;ES
6407641B305A576376E6F5DB;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JUNHO;579;ES
6407641B305A576376E6F5DE;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JUNHO;163;GO
6407641B305A576376E6F5E4;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JUNHO;792;MT
6407641B305A576376E6F5EA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JUNHO;463;RS
6407641B305A576376E6F5EB;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;JUNHO;174;SC
6407641B305A576376E6F5F0;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JUNHO;260;SP
6407641B305A576376E6F5F8;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;JULHO;1;RS
6407641B305A576376E6F5FC;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;JULHO;2309;MG
6407641B305A576376E6F602;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JULHO;178;ES
6407641B305A576376E6F607;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JULHO;268;MG
6407641B305A576376E6F60A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JULHO;33;MT
6407641B305A576376E6F60C;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JULHO;320;MT
6407641B305A576376E6F60F;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JULHO;959;RJ
6407641B305A576376E6F615;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JULHO;210;SC
6407641B305A576376E6F61C;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;AGOSTO;2;MG
